Descriptor,Family,Model,Q2(LOGO),MAE(cv),RMSE(cv),n_samples,n_groups
lumo_min,Tree Ensembles,HistGradientBoosting,0.9125061660729883,0.2574052274802772,0.352353237864299,6889,10
lumo_min,Neural,MLP(100),0.9112998916421035,0.2708019701314217,0.35477386404146166,6889,10
lumo_min,Gaussian Process,GPR_C*(RBF+White)_fixed,0.8895002332839769,0.2911903867207191,0.39597723935585044,6889,10
nbo_min,Linear/Regularized,Linear Regression,0.27715924996086005,0.8145083240753656,1.0127700666554795,6889,10
nbo_min,Linear/Regularized,RidgeCV,0.27717711097749265,0.8145887436852146,1.0127575540690288,6889,10
nbo_min,Linear/Regularized,LassoCV,0.27823502054528304,0.8138815692936124,1.0120161565344818,6889,10
nbo_min,Linear/Regularized,ElasticNetCV,0.27724890320225515,0.8152456969550977,1.0127072582603842,6889,10
nbo_min,Linear/Regularized,BayesianRidge,0.2771282370845125,0.81483412916089,1.0127917924477499,6889,10
nbo_min,Kernel/Neighbors,LinearSVR,0.2449044700619446,0.8025144787988561,1.0351195060498606,6889,10
nbo_min,Kernel/Neighbors,SVR_RBF,0.9317412077697103,0.23926020702890208,0.31122096340494043,6889,10
nbo_min,Kernel/Neighbors,SVR_Poly3,0.48514189614580294,0.6424069058726581,0.854738604477384,6889,10
