Descriptor,Model,Train_Fraction,Train_Percent,Repeat,Fold,Heldout_Substrate,R2(train),MAE(train),RMSE(train),R2(test),MAE(test),RMSE(test),n_train_full,n_train_used,n_test
dg_ch3,GPR[Matern_1.5 + White],0.02,2,9,7,C19,0.9969348297872587,0.051056780399140377,0.0694353792125935,0.9426708882902103,0.25037353896265413,0.31891678569000287,6206,125,683
dg_ch3,GPR[Matern_1.5 + White],0.02,2,9,8,C2,0.9978735418674637,0.04423514399005743,0.05634472669893252,0.8981548951638937,0.2511844802187149,0.32939122848176117,6147,123,742
dg_ch3,GPR[Matern_1.5 + White],0.02,2,9,9,C3,0.9949733238347322,0.06789440313314613,0.08595033129281188,0.8991204644153824,0.20943942357235776,0.2840345672316189,5729,115,1160
dg_ch3,GPR[Matern_1.5 + White],0.02,2,9,10,C4,0.9865495431522532,0.09757773837992342,0.13139512069723575,0.6336177245386774,0.5335294235346426,0.6122646434632475,6340,127,549
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,1,C1,0.9937761767890662,0.07499355979391809,0.09820700072534345,0.8862344748699631,0.287616374108964,0.3528305049789365,6048,121,841
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,2,C12,0.9806336811804699,0.11933316368617806,0.15073554265117153,0.9134935998065331,0.3460103225128468,0.430366202026872,6210,125,679
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,3,C13,0.9960355344441479,0.05799587516809419,0.0765685332551167,0.9092643279459975,0.344659248075772,0.4188142416847104,6483,130,406
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,4,C14,0.994307209619144,0.07337136804415222,0.09225195519251522,0.9364814261837555,0.21001059932676766,0.2740820210767618,6471,130,418
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,5,C17,0.9969760541032996,0.04785252661914334,0.06572714717778327,0.9258175253861887,0.20430549755234817,0.27583913553914485,6082,122,807
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,6,C18,0.9979025621590923,0.04164882980056261,0.05198737742939327,0.9253463512267783,0.34304619729278607,0.41900984199838076,6285,126,604
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,7,C19,0.9840600317555993,0.11023377199636039,0.145314577578208,0.9305356028668288,0.26586764257165413,0.3510515600970071,6206,125,683
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,8,C2,0.9906478798651513,0.09657061876608253,0.13154676968701115,0.9547961579256679,0.17532601565649694,0.21944698815681168,6147,123,742
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,9,C3,0.9944788374377649,0.06587199783144113,0.09143445353606516,0.8712979423166577,0.24085930487035026,0.32082071719802735,5729,115,1160
dg_ch3,GPR[Matern_1.5 + White],0.02,2,10,10,C4,0.9933020949396065,0.07304705658770776,0.09851207053770017,0.6158681710497358,0.5575991996627245,0.6269199642243017,6340,127,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,1,C1,0.9946384139063229,0.07655031442947535,0.1021638006260455,0.9241694759046178,0.24209468442972223,0.28805990766675277,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,2,C12,0.9947086623734029,0.06288517037142174,0.08404382160632522,0.9602880018039441,0.23659627305502176,0.29159153194243836,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,3,C13,0.9952326111904967,0.062404083231053564,0.08321688885597367,0.932496827272177,0.2862859850877354,0.36123889408503007,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,4,C14,0.9937645020283999,0.06920820558651943,0.09625361255817276,0.8515240291910356,0.34981450445891304,0.4190426868723919,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,5,C17,0.9885329322727003,0.09670336541550442,0.13015981918903613,0.9506271678441179,0.16704297980342203,0.22503457257339943,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,6,C18,0.9907991186691859,0.07854739491662216,0.10323375318349129,0.9496871936395579,0.2600302553534693,0.3439837887233459,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,7,C19,0.9810880436540818,0.11290577097460895,0.15775048939699812,0.9434130702184215,0.24518415188718115,0.3168457145771167,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,8,C2,0.989807978324033,0.08821110115078507,0.11938080154068165,0.9402568937723552,0.18776851861020402,0.25228175862677454,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,9,C3,0.9948756745930288,0.06958891569850023,0.09099168509589821,0.9228859755319506,0.18445302840782848,0.24833409187277491,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,1,10,C4,0.990785463451164,0.07751795362679355,0.10026922924653196,0.6743755773186041,0.4970869553702176,0.5772054704277111,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,1,C1,0.9866603036462274,0.11657644646655665,0.15080480868644908,0.90227942405416,0.26016292997245155,0.3270045513398191,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,2,C12,0.9887780745234686,0.08330782878784806,0.1102661033530016,0.8979417122497136,0.34397174959331955,0.467453242291331,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,3,C13,0.991325332617862,0.08334485552331983,0.11321782756586331,0.936478631650358,0.2769539586080365,0.3504227824057714,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,4,C14,0.9951605192900261,0.06474238031507805,0.08647259569192478,0.9239684854475791,0.23614416826926724,0.29986584348437906,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,5,C17,0.9890709756857254,0.1003555210940437,0.13149719259036632,0.9356708400860492,0.189224210755255,0.2568675034486566,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,6,C18,0.9956979713054985,0.05859549392121462,0.08077670270029155,0.9509297847696999,0.2692048341318585,0.3397094951814601,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,7,C19,0.9955021533605496,0.06207989885823975,0.07950597322776486,0.9371476158556676,0.2466357033303435,0.33392631895669844,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,8,C2,0.9896484838285691,0.09661606679672674,0.1272194972617598,0.9285097584240979,0.2060332053288108,0.2759721979455937,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,9,C3,0.9853144491992569,0.11089853654593113,0.15550422877703224,0.9283365736304413,0.17604350885152098,0.2393968571121758,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,2,10,C4,0.9880669441739601,0.08399141578195973,0.11322121747476846,0.6969653445747791,0.45739557291494326,0.5568242003009316,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,1,C1,0.9893148611562484,0.10066461158393161,0.12985187491579409,0.9155983901194366,0.24761650858010076,0.30390381614492334,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,2,C12,0.9913838691836684,0.07451797563118882,0.09818075814846768,0.9509315802488147,0.2589289066635625,0.3241268983682085,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,3,C13,0.9866828348702272,0.09395356318981654,0.12659663353885223,0.9368787406784655,0.27776964062750314,0.3493174157752315,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,4,C14,0.9940966649834286,0.06929831123697958,0.09160272287181619,0.9105384793259612,0.2509534919995089,0.3252732260288498,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,5,C17,0.9914785628837989,0.08338963033419189,0.10819679647142928,0.946498783015308,0.18005196020012101,0.2342540214973288,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,6,C18,0.987339676720023,0.09292899279878347,0.12080626160416248,0.9420545560757903,0.2931579621926855,0.3691546571303056,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,7,C19,0.991300105256272,0.08655096473871823,0.11583846721873096,0.9382443033727356,0.24497432728381724,0.3310002215722298,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,8,C2,0.9940785080501758,0.06633561887991127,0.08731621793153975,0.9444370168745303,0.19060147373488132,0.24329586478956558,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,9,C3,0.9948292241233301,0.0723608122150457,0.09343635211384695,0.8938091849832668,0.20654386915855702,0.2914158284994307,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,3,10,C4,0.9877037992374724,0.08451569962837568,0.11249323193267813,0.7756231576847513,0.3898990077376988,0.47913838978873147,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,1,C1,0.9882274502630416,0.08904776273949175,0.11855943045336693,0.9301131787537679,0.22254268198582308,0.2765403015151886,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,2,C12,0.9911027846319014,0.07326032678078934,0.0976836161164487,0.9469696497608246,0.2733271106710176,0.3369583983751738,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,3,C13,0.9910821476396264,0.08834251634579335,0.11517048187904376,0.9376643720416266,0.27508827150515053,0.34713673999137945,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,4,C14,0.9912337912307128,0.08557850969149632,0.1157533006253751,0.8986347840297849,0.27433269278282857,0.34623793903080563,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,5,C17,0.9845871409030557,0.09868871072874179,0.14368587735614533,0.9529843213849573,0.16875428480652457,0.21959708926261745,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,6,C18,0.9959608830700555,0.053670653582119254,0.07092626372700099,0.9449094454741404,0.2789195107278923,0.3599459376318861,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,7,C19,0.9909956300947891,0.08170150125292917,0.11695261042185157,0.9566186104530044,0.21528954560328312,0.277422385187119,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,8,C2,0.9916573108141944,0.07831030023317079,0.10118392048443475,0.9517928503409737,0.1710490100126141,0.22661970873920612,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,9,C3,0.9929286345246704,0.07715680825858724,0.10380386599190634,0.9256783202725949,0.17733679663842777,0.2437964729895342,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,4,10,C4,0.9898300953034428,0.08452435658878468,0.11378527775081539,0.7134142314100107,0.4476164827360157,0.5415010002834353,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,1,C1,0.9890835648052851,0.10239451006164481,0.1331167911163194,0.8949312086536835,0.27070210586850085,0.3390764725974254,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,2,C12,0.9939295392105915,0.06524478561477985,0.0887479244923065,0.9388019746019256,0.2765918001717558,0.3619784718634382,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,3,C13,0.9905461086760378,0.08601832092763678,0.11465069796818757,0.9406842272942292,0.2673223182006214,0.33862382211167824,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,4,C14,0.9925552738998705,0.07665655665211149,0.10250931566364435,0.8464354242757351,0.35090637665964153,0.42616296077969873,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,5,C17,0.9900721577066692,0.08552627085043063,0.11457105221224705,0.9404404633576365,0.18365587180012677,0.2471615328580367,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,6,C18,0.9832274075809768,0.09438952367783533,0.12172069710864883,0.9367493111073821,0.3003664219130874,0.3856837441112961,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,7,C19,0.994597858653186,0.06164472618838174,0.08194575397558866,0.9575886009474417,0.21557050493684832,0.27430332467742047,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,8,C2,0.9870258301409423,0.10982275282098822,0.1433561926880314,0.9656526888766866,0.14890521112755903,0.19128826239387242,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,9,C3,0.9951692289315751,0.06399947975925706,0.08643004583403538,0.9347333272080308,0.16354895357628108,0.22846274831954327,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,5,10,C4,0.9896593732840315,0.090591299312993,0.1171274952713849,0.5722707456062338,0.5857173169580744,0.6615404897769162,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,1,C1,0.9880077834621324,0.09795920490279647,0.12550090418792736,0.9240237467727009,0.2350838993289788,0.28833656783584405,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,2,C12,0.9905526871920112,0.09134545789563908,0.11795570406712175,0.945416050397231,0.26666830496615057,0.3418586050487536,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,3,C13,0.9936079230320778,0.07225696443413542,0.09681904252512387,0.9320946107336314,0.28862941434905537,0.3623135136754278,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,4,C14,0.9820865430260016,0.10625927007589339,0.1366716687425605,0.8621853259606519,0.35338070929535675,0.403717811262622,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,5,C17,0.986402168198083,0.10616553536732733,0.1376911266321266,0.9224783719412505,0.2064725462181931,0.2819789358501397,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,6,C18,0.9955038285271527,0.05758938147545562,0.07774566727878252,0.9362472546393638,0.30177729745074955,0.3872114135450147,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,7,C19,0.9906230065177934,0.07900442574198407,0.10517584164273362,0.9493550630719416,0.2300989804558312,0.29974903198618147,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,8,C2,0.9912940369367117,0.08022843882156774,0.10787976023887426,0.9549218243031294,0.1804703162136928,0.21914174528904773,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,9,C3,0.9904204539576393,0.09106214919727738,0.12019732128238726,0.9033558830085553,0.2049679561156724,0.27800804987478706,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,6,10,C4,0.9973387459050675,0.04382219777751566,0.058549241715477054,0.6721113958465349,0.4757978839149404,0.5792087507017425,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,1,C1,0.9856005787062635,0.10206601025350584,0.1355519127551992,0.9071509820989917,0.261556699227241,0.318749451091407,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,2,C12,0.9938608596430119,0.06506368020685226,0.08779166988365705,0.9384973737105576,0.2910041931941733,0.3628781913141876,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,3,C13,0.9882432614978333,0.09735622726405443,0.1298624233919742,0.9380028407208334,0.27597225831079436,0.34619301932091406,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,4,C14,0.9850799576134015,0.11259577240460725,0.1508066638382707,0.8996239324079731,0.2715680177578115,0.34454445720734367,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,5,C17,0.9871510822264713,0.10878411662454415,0.14388109846673122,0.9468130505675699,0.17614896466114313,0.23356500104184916,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,6,C18,0.9956734889634826,0.0557869434099746,0.08361886291115625,0.9404068371317648,0.2748454415997927,0.3743664511286155,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,7,C19,0.9895054736805879,0.08955872853557675,0.11974382739314543,0.9531545168077059,0.22361680521130167,0.2882860538244621,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,8,C2,0.9831435170801097,0.11504386996647717,0.15214497546657485,0.939230224063764,0.19069498992250475,0.254440223097593,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,9,C3,0.9933193927468914,0.07904173557854248,0.10224432354094108,0.8846951130844595,0.2214020268881128,0.303664145979031,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,7,10,C4,0.988687466241898,0.09501128485071167,0.12568929588320765,0.738243440074151,0.43034564427996985,0.5175123762035276,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,1,C1,0.9919902939896668,0.0747914496258228,0.09374863162450651,0.9282075260361244,0.22607533903984933,0.28028525283870553,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,2,C12,0.9859420996675315,0.10009638570915945,0.13439973779936737,0.9489262841284326,0.2663324873346467,0.33068368271713594,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,3,C13,0.9953790474402427,0.062276544737598374,0.08191814031229866,0.9400437654321918,0.2675787562294952,0.3404470585349099,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,4,C14,0.9970733525990583,0.047781653694442976,0.06571449845700889,0.5991816855004324,0.6238226442517153,0.6885000207421093,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,5,C17,0.9957332744897296,0.06241345874349829,0.08421276196851989,0.9344955981976966,0.19418068906568436,0.25920326471279076,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,6,C18,0.9910243522052656,0.08137298692388041,0.10725102849832974,0.9535784245654128,0.2563168268834266,0.3304141533646432,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,7,C19,0.9931524029666634,0.06812931315474588,0.09089991704401736,0.9510696305994316,0.22530441572002052,0.2946313930731115,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,8,C2,0.997619940058047,0.041801965981580966,0.054641031232531195,0.9577927957020147,0.16610592898228368,0.212048518919316,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,9,C3,0.9852576475717937,0.0993110995621075,0.13153620486468623,0.9094306252705627,0.20442707551076814,0.2691289052985319,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,8,10,C4,0.9871358160643822,0.09944216609347024,0.13755312964220584,0.5809631954937893,0.5706537900202827,0.6547839684651044,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,1,C1,0.9877793661872025,0.10432570652621098,0.13802045419461606,0.8997214187459519,0.26009979468637284,0.33125685844906266,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,2,C12,0.9884222160917417,0.09765822505399958,0.12802070884565583,0.9199788179064455,0.324712100019571,0.4139201024026104,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,3,C13,0.9856459186057603,0.10613371629494553,0.14029778639334006,0.9308943202980416,0.29230047027041645,0.3655016001877501,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,4,C14,0.986412392460885,0.11052943228772931,0.14762174407671166,0.9257912542785659,0.2101496959423871,0.2962495672085681,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,5,C17,0.9868988564108897,0.09492371092359667,0.13206983535488048,0.9517315946831574,0.16935682187990883,0.22250342487884284,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,6,C18,0.9871418891912566,0.08977951583228547,0.12132205997254722,0.9462098529053786,0.2887786451184559,0.3556723222079735,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,7,C19,0.9968153167022797,0.05180021906736144,0.0707598851783673,0.945021826450509,0.23749314208562555,0.3123093064551501,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,8,C2,0.9949092533696215,0.06747232960961864,0.09120914680139595,0.9503834102420438,0.1791587344707957,0.2299086999703951,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,9,C3,0.9955918640926703,0.06576553008306542,0.08668283772764672,0.8858925505198725,0.22016047226415014,0.302083259850707,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,9,10,C4,0.98996181222881,0.0874375889779667,0.11657139094504812,0.6824233484245398,0.4843561325226604,0.570028061515049,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,1,C1,0.9921792366790131,0.0817460578863394,0.10878087773878253,0.899241564372789,0.2518173054985076,0.332048479876855,6048,182,841
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,2,C12,0.991673354261676,0.08103886419450662,0.10538383497005635,0.9282904947966708,0.3071757808925023,0.3918342551521981,6210,187,679
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,3,C13,0.991601081543153,0.08163530494224537,0.10870631109414416,0.9350961923326089,0.28419489381846336,0.35421544926150283,6483,195,406
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,4,C14,0.9937816851621338,0.0711586361093123,0.09275420388801037,0.8072239590010771,0.39230336476898203,0.47748167364853816,6471,195,418
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,5,C17,0.9957748905301818,0.05782964633146642,0.07978041996435606,0.9393537672072811,0.19221135490356175,0.24940613894337565,6082,183,807
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,6,C18,0.994435804081923,0.07116889230726346,0.09154390630869697,0.9384425015694395,0.30736970087300736,0.3804864418596374,6285,189,604
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,7,C19,0.9887090650554579,0.0939141392733415,0.1255053068295535,0.9342050415710562,0.25754432458666354,0.3416536622605982,6206,187,683
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,8,C2,0.9893438690225149,0.09479599394085435,0.12843229584410182,0.9474261016199771,0.17778841548139543,0.23666118831387342,6147,185,742
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,9,C3,0.9909870466296594,0.08517591089104296,0.11341042406188767,0.8751841319924434,0.2331026387306019,0.31593996142065317,5729,172,1160
dg_ch3,GPR[Matern_1.5 + White],0.03,3,10,10,C4,0.9943228506761028,0.07219749317590148,0.09698154484504244,0.6448104754187418,0.536740592559149,0.6028399533351486,6340,191,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,1,C1,0.9915401025200244,0.09744612278324119,0.12867603417954077,0.9386340964291296,0.2169542351958002,0.25913397382154063,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,2,C12,0.9939341561050221,0.0652630529043329,0.0872362242655192,0.960397119017036,0.23662140437159704,0.291190651310557,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,3,C13,0.9939858605726128,0.06677855010542226,0.09071471242889174,0.9348617234506928,0.27967408097634966,0.35485468469682396,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,4,C14,0.989868479552715,0.09389440123763977,0.1263541948460363,0.9146949902164737,0.2585900025997167,0.3176270254756049,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,5,C17,0.983549175986888,0.11263363422762414,0.15651762117507878,0.9484325549357132,0.16520298011095677,0.22998156876141004,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,6,C18,0.9915280600306745,0.07701300428135409,0.10124056106834053,0.9500160992409139,0.2633134197876659,0.3428575972812822,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,7,C19,0.981071657929475,0.11055393951353222,0.15298854031649223,0.9493876444729322,0.2368425208736404,0.29965259772014535,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,8,C2,0.9896925684119248,0.09164244697189645,0.12345143672288884,0.9503086449060665,0.17876454266582395,0.2300818550654794,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,9,C3,0.9937155105066963,0.07523522121821849,0.09818255686090782,0.9299509884708203,0.1697805158112685,0.23668496214847518,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,1,10,C4,0.9884226293164252,0.09248777263847932,0.12088583048985475,0.6561225553540426,0.5049787976218905,0.5931626524181072,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,1,C1,0.9859686402570117,0.1179625121471918,0.15447516940203482,0.9360171068498503,0.2082497626886072,0.26460175801763336,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,2,C12,0.9895628564578504,0.08313208344294211,0.11006288903244035,0.9324414360303322,0.2853270673547908,0.3803244468669539,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,3,C13,0.9899796349468106,0.09126362929374822,0.12414237242942809,0.9346772770291257,0.27677539249352817,0.3553567351981145,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,4,C14,0.9918219027246048,0.08391537125153009,0.11061757280722623,0.9084015855776044,0.26246649938498784,0.3291350679400788,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,5,C17,0.9880884396162373,0.1025658723841486,0.1325613727673045,0.9568139700360613,0.15795637952955285,0.21046353742799617,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,6,C18,0.9945971426141949,0.06369584156709018,0.08670208888894496,0.9479254017656142,0.27603277642274654,0.349954569382537,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,7,C19,0.9926433231997837,0.07409674790851321,0.09797223678781851,0.9451347872858626,0.23307704815022143,0.3119882985182543,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,8,C2,0.9869711552428623,0.1024015634496701,0.13671245807317084,0.9413586643950251,0.18819341859895522,0.24994466814113242,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,9,C3,0.9826756542885816,0.11613334413862902,0.16381264535952142,0.9090682342456129,0.1939780468515658,0.2696667942613219,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,2,10,C4,0.9856600446623561,0.09428755835948047,0.12519051231055459,0.6992758489355511,0.4598529794679227,0.5546973701737264,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,1,C1,0.9898704859165784,0.09426996332202452,0.12432786099410309,0.9250146361375269,0.22773603986901753,0.28645014073497216,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,2,C12,0.9947650657849212,0.05978615195686612,0.07680889801648431,0.9561168737349505,0.24772302051535017,0.3065228234182491,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,3,C13,0.9864540604185401,0.09654931368967096,0.1261597573749563,0.9330646664310718,0.2890170389312756,0.3597163079127479,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,4,C14,0.9889045415037616,0.08929432751235368,0.12054010075266179,0.8897749807749576,0.30000447229379024,0.36105242858762177,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,5,C17,0.9908258138271597,0.09412418199099792,0.12021097956825043,0.9460631798809197,0.1827268295741128,0.23520572810111454,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,6,C18,0.9901677051595194,0.08181166095820855,0.10629519595539066,0.9479177773349143,0.2735257401117351,0.3499801875034119,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,7,C19,0.9923643516598676,0.08181398253663025,0.1088773412519449,0.9400578859202472,0.2423902945515275,0.32610375520025126,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,8,C2,0.9927707761452954,0.07499854637249831,0.0994054470586949,0.9441684178594071,0.18711503594588771,0.24388321845371091,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,9,C3,0.9926705716599804,0.08757949979601773,0.11251718269007802,0.9227739455609963,0.1813389283803061,0.24851441422142334,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,3,10,C4,0.9860430179689026,0.09638250104616466,0.1273015906206125,0.776778869944127,0.3898184596480882,0.4779028322294969,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,1,C1,0.9873486220887214,0.09417511841317165,0.12113421095720898,0.9384913444340077,0.20218713441487468,0.25943520301862344,6048,242,841
