loss,status,q2
0.05153621321428603,ok,0.948463786785714
0.05199720223437132,ok,0.9480027977656287
0.05225058950085315,ok,0.9477494104991468
0.052624659119712924,ok,0.9473753408802871
0.05156461497377407,ok,0.9484353850262259
0.05302396556882727,ok,0.9469760344311727
0.05172786044836053,ok,0.9482721395516395
0.05158125108505862,ok,0.9484187489149414
0.05166500115839401,ok,0.948334998841606
0.05198201910407707,ok,0.9480179808959229
0.05431355017386963,ok,0.9456864498261304
0.05087088091054892,ok,0.9491291190894511
0.05158203655227189,ok,0.9484179634477281
0.05072187066529443,ok,0.9492781293347056
0.052116944728631376,ok,0.9478830552713686
0.052022458732028376,ok,0.9479775412679716
0.050675327640682166,ok,0.9493246723593178
0.05137644211257786,ok,0.9486235578874221
0.05151816762782113,ok,0.9484818323721789
0.05179464046259952,ok,0.9482053595374005
0.05237866235068822,ok,0.9476213376493118
0.051818574520503646,ok,0.9481814254794964
0.05289979058828931,ok,0.9471002094117107
0.05147562201315714,ok,0.9485243779868429
0.0520308886865497,ok,0.9479691113134503
0.05160229990031462,ok,0.9483977000996854
0.05139995332792602,ok,0.948600046672074
0.051343815303151796,ok,0.9486561846968482
0.05197308524347399,ok,0.948026914756526
0.05154128792567225,ok,0.9484587120743277
0.05162227030803812,ok,0.9483777296919619
0.050375399788986086,ok,0.9496246002110139
0.051497016297395226,ok,0.9485029837026048
0.05406064850664438,ok,0.9459393514933556
0.05168343778896378,ok,0.9483165622110362
0.052867482224261964,ok,0.947132517775738
0.05109431956468358,ok,0.9489056804353164
0.05160763588296846,ok,0.9483923641170315
0.05101033388615339,ok,0.9489896661138466
0.05068376877276615,ok,0.9493162312272339
0.05639487109477426,ok,0.9436051289052257
0.05277306380617175,ok,0.9472269361938283
0.05376412891197746,ok,0.9462358710880225
0.0512828989387083,ok,0.9487171010612917
0.052494248504737606,ok,0.9475057514952624
0.0778199668046895,ok,0.9221800331953105
0.050062833523469186,ok,0.9499371664765308
0.05161077902881972,ok,0.9483892209711803
0.06285648831520085,ok,0.9371435116847991
0.05288837175278671,ok,0.9471116282472133
0.051165404494534106,ok,0.9488345955054659
0.05393652107830538,ok,0.9460634789216946
0.05136503356952271,ok,0.9486349664304773
0.05403310361529756,ok,0.9459668963847024
0.05119693639003042,ok,0.9488030636099696
0.050428156436743476,ok,0.9495718435632565
0.05171116712322488,ok,0.9482888328767751
0.05400315956620738,ok,0.9459968404337926
0.05112674613749146,ok,0.9488732538625085
0.05337035917304056,ok,0.9466296408269594
0.05329880200164561,ok,0.9467011979983544
0.05210348121314945,ok,0.9478965187868506
0.05211181694657585,ok,0.9478881830534241
0.05105635419925525,ok,0.9489436458007448
0.05186910288845359,ok,0.9481308971115464
0.05034896850171511,ok,0.9496510314982849
0.05182385233854814,ok,0.9481761476614519
0.0517673219859659,ok,0.9482326780140341
0.05132565610294415,ok,0.9486743438970558
0.06860057799024144,ok,0.9313994220097586
0.05176033088616416,ok,0.9482396691138358
0.05165889442538596,ok,0.948341105574614
0.05126169259863578,ok,0.9487383074013642
0.0513657775402091,ok,0.9486342224597909
0.05372391474898397,ok,0.946276085251016
0.050900962741090905,ok,0.9490990372589091
0.0506297911478053,ok,0.9493702088521947
0.051515549508777125,ok,0.9484844504912229
0.05298671553775158,ok,0.9470132844622484
0.0504977419051581,ok,0.9495022580948419
0.05129898861237581,ok,0.9487010113876242
0.05168298819824302,ok,0.948317011801757
0.05178983845366247,ok,0.9482101615463375
0.05190563683850924,ok,0.9480943631614908
0.05072736179692405,ok,0.949272638203076
0.050773923323505055,ok,0.949226076676495
0.05056482500336301,ok,0.949435174996637
0.051482669930241975,ok,0.948517330069758
0.05183764795735857,ok,0.9481623520426414
0.05139586300816701,ok,0.948604136991833
0.05150779868044397,ok,0.948492201319556
0.051047405614680574,ok,0.9489525943853194
0.05133811760133933,ok,0.9486618823986607
0.05142888956718972,ok,0.9485711104328103
0.05151501072452935,ok,0.9484849892754706
0.050605402865177895,ok,0.9493945971348221
0.05098024168587967,ok,0.9490197583141203
0.051876792529786164,ok,0.9481232074702138
0.051744420930687984,ok,0.948255579069312
0.051730662712704656,ok,0.9482693372872953
0.0523089553020355,ok,0.9476910446979645
0.05078421958552248,ok,0.9492157804144775
0.05144205690273751,ok,0.9485579430972625
0.05051261912187399,ok,0.949487380878126
0.05544973745403203,ok,0.944550262545968
